,date,open,high,low,close,volume,y2_hat
266,2017-09-24 12:00 AM,3781.13,3783.25,3615.0,3664.22,6508.724990230082,3663.1487359317225
267,2017-09-25 12:00 AM,3667.01,3968.59,3658.39,3918.0,14979.78226289007,3919.6851317690625
268,2017-09-26 12:00 AM,3920.66,3970.0,3850.61,3888.03,10014.623671240022,3889.1373307158774
269,2017-09-27 12:00 AM,3883.95,4226.73,3870.0,4199.29,15075.838716640257,4203.318844604332
270,2017-09-28 12:00 AM,4202.34,4270.01,4123.5,4184.84,9625.929382260141,4188.276401185833
271,2017-09-29 12:00 AM,4183.47,4227.62,4022.02,4164.82,12191.930651310231,4168.129204405774
272,2017-09-30 12:00 AM,4162.04,4349.0,4154.28,4326.09,7496.782499250046,4329.787354222743
273,2017-10-01 12:00 AM,4326.09,4377.22,4216.0,4377.22,7211.335135800079,4380.576022053337
274,2017-10-02 12:00 AM,4369.33,4453.0,4352.0,4391.48,8259.818631500078,4395.03301589163
275,2017-10-03 12:00 AM,4391.41,4425.0,4218.0,4315.83,12468.057256420117,4319.144491455249
276,2017-10-04 12:00 AM,4315.73,4343.0,4170.07,4219.53,8518.992749170093,4221.90930453774
277,2017-10-05 12:00 AM,4219.74,4358.97,4137.96,4301.09,8419.962841620027,4303.757066300621
278,2017-10-06 12:00 AM,4301.09,4425.0,4278.4,4362.95,8377.301649660092,4365.998153019623
279,2017-10-07 12:00 AM,4356.09,4463.0,4312.82,4423.3,4646.405621170004,4426.267278757009
280,2017-10-08 12:00 AM,4422.72,4612.0,4404.5,4597.98,10083.866849269973,4605.216490064609
281,2017-10-09 12:00 AM,4597.97,4865.0,4541.0,4764.7,12923.666616770093,4775.194867420826
282,2017-10-10 12:00 AM,4761.67,4909.97,4700.0,4749.29,11666.024962410025,4759.895799908949
283,2017-10-11 12:00 AM,4747.9,4869.78,4700.0,4822.01,9866.895621750042,4832.230010602175
284,2017-10-12 12:00 AM,4822.01,5445.0,4793.66,5445.0,19916.22801995039,5464.76326595208
285,2017-10-13 12:00 AM,5444.0,5846.43,5380.0,5653.6,27827.38028535925,5678.444556838047
286,2017-10-14 12:00 AM,5653.58,5817.34,5558.26,5801.29,8410.936230800147,5819.4570396212075
287,2017-10-15 12:00 AM,5795.01,5830.0,5415.0,5679.7,11542.945833670266,5697.488614782266
288,2017-10-16 12:00 AM,5683.92,5807.11,5548.0,5745.72,9066.799744530086,5763.94903640737
289,2017-10-17 12:00 AM,5752.2,5776.31,5506.78,5597.31,9105.281879070131,5615.213141486614
290,2017-10-18 12:00 AM,5591.97,5617.75,5101.36,5582.05,18961.675796690444,5599.47934867737
291,2017-10-19 12:00 AM,5572.64,5735.14,5512.06,5698.69,9919.838216940016,5716.547184936203
292,2017-10-20 12:00 AM,5700.0,6074.0,5589.8,5977.29,15109.06365101016,5998.961964393097
293,2017-10-21 12:00 AM,5977.26,6180.0,5871.0,6013.46,15357.423733709993,6036.069411072378
294,2017-10-22 12:00 AM,6010.85,6071.07,5700.0,5969.0,12232.523329910215,5987.941200983758
295,2017-10-23 12:00 AM,5967.38,6045.34,5617.75,5871.17,15331.635029340252,5892.311645589745
296,2017-10-24 12:00 AM,5869.82,5870.0,5453.01,5523.4,17286.723739310117,5544.350647844674
297,2017-10-25 12:00 AM,5518.49,5748.0,5366.0,5735.88,12349.106702200193,5756.158282808435
298,2017-10-26 12:00 AM,5741.35,5988.0,5683.0,5890.0,11788.30258919011,5909.951008000808
299,2017-10-27 12:00 AM,5889.99,5994.06,5674.06,5771.89,11911.041996250024,5789.793029341179
300,2017-10-28 12:00 AM,5773.03,5875.66,5646.18,5730.69,5926.297371580092,5746.784778473659
301,2017-10-29 12:00 AM,5731.7,6316.85,5683.0,6137.37,16086.625694659995,6161.381159497005
302,2017-10-30 12:00 AM,6133.01,6229.77,6024.03,6119.99,9574.643653130204,6146.40014899433
303,2017-10-31 12:00 AM,6120.0,6449.78,6072.81,6434.21,13423.308550510132,6467.419517174041
304,2017-11-01 12:00 AM,6434.24,6756.36,6340.01,6741.59,12967.222116380386,6756.303068592598
305,2017-11-02 12:00 AM,6745.04,7354.1,6700.0,7030.0,26514.651194519018,7047.342901245611
306,2017-11-03 12:00 AM,7030.0,7500.0,6925.22,7146.82,15999.783796840633,7163.260942612833
307,2017-11-04 12:00 AM,7145.24,7569.9,6994.0,7388.83,9200.114618440166,7403.037984681059
308,2017-11-05 12:00 AM,7388.79,7590.0,7275.16,7372.72,9218.326897760053,7387.216822481463
309,2017-11-06 12:00 AM,7373.3,7421.39,6922.07,6967.68,19323.128757459872,6982.543966746682
310,2017-11-07 12:00 AM,6967.64,7244.69,6945.0,7130.28,11634.265296510239,7144.860277330212
311,2017-11-08 12:00 AM,7131.38,7888.0,7080.01,7450.32,24679.720549600035,7465.713512002845
312,2017-11-09 12:00 AM,7465.06,7490.0,7061.2,7148.0,14799.26577204038,7162.898344136534
313,2017-11-10 12:00 AM,7150.61,7343.18,6429.44,6588.18,26614.27605230964,6604.605158616124
314,2017-11-11 12:00 AM,6588.18,6820.0,6218.0,6355.13,14942.70255533046,6370.196923788384
315,2017-11-12 12:00 AM,6355.13,6488.88,5555.55,5870.37,37315.156639799614,5887.706587658284
316,2017-11-13 12:00 AM,5870.03,6775.75,5846.0,6525.17,27202.281807959414,6542.624653223539
317,2017-11-14 12:00 AM,6524.69,6750.0,6466.88,6609.0,12072.053088040324,6624.412685169964
318,2017-11-15 12:00 AM,6609.0,7350.0,6609.0,7294.0,16869.897912950633,7309.373833766418
319,2017-11-16 12:00 AM,7294.0,7976.79,7120.85,7846.96,19272.371476660544,7862.362557725293
320,2017-11-17 12:00 AM,7846.96,7997.0,7528.5,7674.99,17714.367874520467,7693.23112864268
321,2017-11-18 12:00 AM,7675.0,7858.0,7431.54,7771.03,7326.810140160048,7786.580113577622
322,2017-11-19 12:00 AM,7775.55,8087.35,7675.0,8016.58,8307.777508570094,8029.715593853194
323,2017-11-20 12:00 AM,8016.58,8269.99,7900.0,8226.17,8179.457727270109,8240.618312886061
324,2017-11-21 12:00 AM,8226.14,8354.46,7770.0,8095.23,13686.511238700026,8110.389259842641
325,2017-11-22 12:00 AM,8095.19,8310.89,8045.76,8214.69,8078.58080138011,8228.214849005857
326,2017-11-23 12:00 AM,8214.69,8279.76,7980.0,7989.0,7811.793399970145,8002.527332231258
327,2017-11-24 12:00 AM,7988.96,8340.0,7876.0,8199.19,9289.989257040172,8211.807162267425
328,2017-11-25 12:00 AM,8199.83,8737.0,8114.78,8717.99,11611.666378880225,8729.203442628603
329,2017-11-26 12:00 AM,8718.0,9366.6,8538.2,9271.06,12021.21548696112,9303.05416754671
330,2017-11-27 12:00 AM,9278.99,9721.7,9267.0,9708.07,13272.452540130671,9747.369570277004
331,2017-11-28 12:00 AM,9708.06,9968.0,9582.25,9868.82,11214.929931150726,9912.031694321291
332,2017-11-29 12:00 AM,9877.63,11395.0,9250.0,9824.68,33432.339962079524,9909.37415794923
333,2017-11-30 12:00 AM,9833.7,10618.29,9000.0,9947.67,25433.458363671678,10011.184975872811
334,2017-12-01 12:00 AM,9927.29,10949.89,9370.11,10840.45,16708.032248461826,10857.93678125464
335,2017-12-02 12:00 AM,10840.45,11200.0,10637.69,10872.0,9267.161054680106,10882.110130137928
336,2017-12-03 12:00 AM,10875.68,11800.01,10513.16,11250.0,14238.525877000342,11263.947801369532
337,2017-12-04 12:00 AM,11250.0,11613.07,10850.0,11613.07,13621.481972820266,11628.35988347367
338,2017-12-05 12:00 AM,11613.07,11850.0,11384.25,11677.0,11875.033776860237,11691.340294359217
339,2017-12-06 12:00 AM,11676.99,13700.0,11659.8,13623.5,19784.87348713068,13618.71107510215
340,2017-12-07 12:00 AM,13623.0,16615.62,13085.9,16599.99,25787.67655646005,16588.673311043578
341,2017-12-08 12:00 AM,16599.99,16666.66,13482.42,15800.0,25473.395310647178,15793.676606887791
342,2017-12-09 12:00 AM,15799.87,15998.5,12701.05,14607.49,16587.472926939437,14597.540103331628
343,2017-12-10 12:00 AM,14601.01,15385.0,13011.0,14691.0,18487.983040991647,14664.807669580588
344,2017-12-11 12:00 AM,14690.99,17270.0,14677.19,16470.0,16583.723155381307,16403.634062752277
345,2017-12-12 12:00 AM,16470.0,17428.42,15967.29,16650.01,13517.89210328085,16575.629171034274
346,2017-12-13 12:00 AM,16650.01,17107.03,15497.69,16250.0,17136.70585820017,16178.779189321483
347,2017-12-14 12:00 AM,16245.02,16830.45,15852.69,16404.99,13409.524287861686,16320.82296059538
348,2017-12-15 12:00 AM,16404.99,17934.0,16337.19,17471.5,18998.388137089867,17345.51040898592
349,2017-12-16 12:00 AM,17477.98,19377.0,17269.99,19187.78,9761.220808531489,18998.96551453138
350,2017-12-17 12:00 AM,19187.78,19666.0,18465.0,18953.0,9749.249154620822,18787.24052834259
351,2017-12-18 12:00 AM,18953.0,19220.0,17835.2,18940.57,14678.941447972275,18778.06037062337
352,2017-12-19 12:00 AM,18940.58,19160.79,16831.26,17700.0,21528.13766503012,17585.45329172798
353,2017-12-20 12:00 AM,17700.0,17950.0,15343.04,16466.98,31172.22880669892,16426.530387954463
354,2017-12-21 12:00 AM,16466.98,17281.17,15005.0,15600.01,20377.860438590167,15554.96773097853
355,2017-12-22 12:00 AM,15600.0,15795.61,11159.93,14009.79,57444.885803255514,14076.813375625215
356,2017-12-23 12:00 AM,13980.0,15756.22,13496.48,14619.0,21786.40866419921,14614.297294204953
357,2017-12-24 12:00 AM,14619.0,14619.1,12488.0,14157.87,18519.48932254055,14117.012309599038
358,2017-12-25 12:00 AM,14107.87,14650.0,13210.0,13911.28,11564.5443330897,13870.63879207548
359,2017-12-26 12:00 AM,13925.5,16147.87,13746.95,15764.44,15051.164017606667,15677.894883259616
360,2017-12-27 12:00 AM,15764.45,16480.52,14484.0,15364.93,15643.754882149296,15287.380132514634
361,2017-12-28 12:00 AM,15390.05,15474.19,13500.0,14470.07,16557.21732270959,14416.086356943393
362,2017-12-29 12:00 AM,14436.99,15111.0,13998.0,14340.0,13505.702992159695,14286.052632624926
363,2017-12-30 12:00 AM,14351.0,14463.28,12050.0,12640.0,21749.674446091456,12621.68970013178
364,2017-12-31 12:00 AM,12640.0,14296.06,12491.21,13880.0,11583.418646979355,13827.049708026723
365,2018-01-01 12:00 AM,13880.0,13941.75,12801.38,13443.41,7688.030684599868,13408.620391034015
366,2018-01-02 12:00 AM,13394.2,15257.53,12910.58,14678.94,16299.669302789964,14621.471381412739
367,2018-01-03 12:00 AM,14670.96,15500.0,14546.28,15155.62,12275.001196680198,15085.028013148354
368,2018-01-04 12:00 AM,15155.62,15430.27,14192.37,15143.67,15004.018592560677,15071.692371076986
369,2018-01-05 12:00 AM,15143.67,17200.0,14810.0,16928.0,16248.914679560305,16802.639123398098
370,2018-01-06 12:00 AM,16927.99,17234.99,16220.0,17149.67,9501.016755460412,17014.726104806556
371,2018-01-07 12:00 AM,17142.43,17149.97,15707.16,16124.02,8632.813843370506,16019.424062744753
372,2018-01-08 12:00 AM,16173.98,16300.0,13900.0,14999.99,16676.34994239018,14931.801891624493
373,2018-01-09 12:00 AM,14999.99,15367.18,14123.97,14403.51,13913.524693680674,14348.382542159434
374,2018-01-10 12:00 AM,14403.51,14900.0,13412.0,14890.02,18479.01253046032,14823.628092105339
375,2018-01-11 12:00 AM,14899.99,14973.07,12800.0,13243.83,19630.07517111928,13219.910590795434
376,2018-01-12 12:00 AM,13249.99,14152.19,12807.27,13781.41,13433.084813629443,13739.814326750866
377,2018-01-13 12:00 AM,13829.28,14619.1,13789.42,14197.78,7488.9870184696765,14143.199025295442
378,2018-01-14 12:00 AM,14197.78,14365.81,13072.22,13647.99,7588.6355897200965,13609.525283772306
379,2018-01-15 12:00 AM,13647.99,14394.36,13429.25,13607.04,9444.63530824037,13569.473243323187
380,2018-01-16 12:00 AM,13581.66,13607.04,10162.0,11386.34,38789.88308788456,11418.124200279408
381,2018-01-17 12:00 AM,11393.97,11794.07,9222.0,11191.35,41356.18973789463,11245.995700376587
382,2018-01-18 12:00 AM,11199.0,12146.0,10693.0,11247.57,22195.262020559498,11275.47728949391
383,2018-01-19 12:00 AM,11290.9,12050.39,11025.18,11552.0,13203.25567513027,11561.937373085719
384,2018-01-20 12:00 AM,11560.82,13052.12,11515.94,12775.99,10324.057334140583,12759.695478708472
385,2018-01-21 12:00 AM,12782.99,12791.88,11100.0,11558.87,11596.441287870068,11552.7402453502
386,2018-01-22 12:00 AM,11558.87,11910.78,10028.41,10808.99,17067.729255821116,10815.121723018035
387,2018-01-23 12:00 AM,10810.0,11409.87,9927.54,10851.82,17250.17614645054,10856.49528522806
388,2018-01-24 12:00 AM,10848.99,11500.0,10488.13,11400.96,11646.790597940437,11398.500847207792
389,2018-01-25 12:00 AM,11400.98,11741.82,10868.57,11155.54,10212.921833810122,11155.45782526823
390,2018-01-26 12:00 AM,11140.01,11635.0,10263.32,11092.95,15074.666412430432,11093.208330111054
391,2018-01-27 12:00 AM,11093.74,11630.47,10815.84,11446.54,10309.807462480068,11439.189062652746
392,2018-01-28 12:00 AM,11446.54,11989.15,11360.52,11685.58,9956.092495760042,11673.553525080286
393,2018-01-29 12:00 AM,11685.58,11820.01,10991.0,11162.62,9996.356898480552,11159.447126961497
394,2018-01-30 12:00 AM,11162.62,11222.36,9731.2,9971.0,21082.192527639654,9983.955265865168
395,2018-01-31 12:00 AM,9971.0,10324.0,9514.96,10149.0,12743.509470590252,10160.806677155422
396,2018-02-01 12:00 AM,10148.99,10187.56,8455.0,8998.99,26356.58883930898,9032.52103944282
397,2018-02-02 12:00 AM,9010.87,9096.79,7625.25,8838.83,44406.01982930896,8883.221080834704
398,2018-02-03 12:00 AM,8838.29,9491.2,8170.71,9225.86,16208.374113420758,9254.023008124002
399,2018-02-04 12:00 AM,9225.31,9350.09,7825.0,8191.0,19110.672460789054,8222.649401157843
400,2018-02-05 12:00 AM,8190.78,8335.56,6600.0,6874.27,46544.42880430831,6931.329195717752
401,2018-02-06 12:00 AM,6878.65,8150.0,5920.72,7737.37,70961.36965825352,7804.735867881343
402,2018-02-07 12:00 AM,7737.26,8649.0,7213.8,7588.01,32640.892537538646,7631.724725731782
403,2018-02-08 12:00 AM,7588.01,8644.36,7565.5,8259.76,22746.391181120118,8298.34887574265
404,2018-02-09 12:00 AM,8259.42,8779.62,7753.32,8693.98,18418.11709042092,8725.465616258529
405,2018-02-10 12:00 AM,8693.98,9090.8,8170.86,8560.0,14670.558702030781,8586.115406870409
406,2018-02-11 12:00 AM,8560.0,8560.0,7820.0,8067.0,12711.785845700437,8083.83456803452
407,2018-02-12 12:00 AM,8077.25,8995.0,8067.0,8899.0,15071.040296840923,8913.769576302448
408,2018-02-13 12:00 AM,8891.2,8951.89,8360.13,8522.99,11374.524152540156,8538.582147805453
409,2018-02-14 12:00 AM,8504.57,9515.0,8504.57,9490.98,17468.738865930212,9501.693272518845
410,2018-02-15 12:00 AM,9490.98,10234.0,9350.0,10018.0,21036.337317499416,10024.714274743254
411,2018-02-16 12:00 AM,10011.3,10300.0,9707.51,10196.0,11857.642775131031,10200.081487805443
412,2018-02-17 12:00 AM,10203.14,11135.83,10053.5,11101.0,14511.169136760664,11093.894195960593
413,2018-02-18 12:00 AM,11101.0,11300.0,10153.15,10421.06,17623.079431350518,10421.25735568256
414,2018-02-19 12:00 AM,10433.68,11262.48,10307.51,11173.0,11698.256226110181,11163.19154884936
415,2018-02-20 12:00 AM,11159.12,11780.0,11080.37,11233.41,15880.909039800175,11224.189875081905
416,2018-02-21 12:00 AM,11233.42,11275.74,10256.0,10449.4,19959.677156520767,10449.852044199886
417,2018-02-22 12:00 AM,10446.79,10935.0,9731.2,9843.34,20204.69095384104,9848.466115319674
418,2018-02-23 12:00 AM,9843.33,10405.3,9600.0,10166.1,16044.039303330695,10167.192905483167
419,2018-02-24 12:00 AM,10135.2,10540.63,9373.48,9689.99,13972.714723510791,9694.433665084845
420,2018-02-25 12:00 AM,9688.26,9883.41,9260.0,9590.04,11037.176952690352,9594.043430298203
421,2018-02-26 12:00 AM,9595.99,10461.97,9376.34,10324.7,16156.805056181067,10322.615528905182
422,2018-02-27 12:00 AM,10329.99,10850.0,10150.0,10566.3,10408.479937750457,10561.87828031433
423,2018-02-28 12:00 AM,10572.49,11064.75,10255.07,10314.9,10490.749058160172,10312.915517345162
424,2018-03-01 12:00 AM,10314.99,11090.0,10223.41,10903.13,9481.665146110472,10905.018635613334
425,2018-03-02 12:00 AM,10917.37,11175.0,10774.01,11029.99,8329.097900860459,11029.413931943704
426,2018-03-03 12:00 AM,11032.81,11503.24,11022.85,11445.0,7786.26753951002,11438.421825506874
427,2018-03-04 12:00 AM,11445.0,11511.0,11054.91,11463.27,6831.630702790041,11454.879564055354
428,2018-03-05 12:00 AM,11479.68,11688.0,11383.66,11419.24,9933.676233360038,11413.024789372992
429,2018-03-06 12:00 AM,11417.39,11420.01,10560.19,10723.76,14734.419493130694,10727.333800851482
430,2018-03-07 12:00 AM,10723.01,10911.78,9450.0,9913.03,26116.511848031598,9928.38505022414
431,2018-03-08 12:00 AM,9904.52,10150.0,9078.95,9285.32,22522.427469911047,9305.2653877816
432,2018-03-09 12:00 AM,9293.06,9420.39,8366.0,9230.0,29014.16684454025,9252.306299140497
433,2018-03-10 12:00 AM,9228.83,9514.96,8697.0,8791.47,12886.588579260295,8810.058183334331
434,2018-03-11 12:00 AM,8795.04,9768.37,8450.0,9535.04,16407.54237557009,9549.675878911896
435,2018-03-12 12:00 AM,9535.04,9892.0,8742.07,9120.75,18751.020579590248,9140.778969036794
436,2018-03-13 12:00 AM,9115.24,9482.79,8830.0,9142.32,16001.475346390293,9160.567793447368
437,2018-03-14 12:00 AM,9152.07,9356.14,7948.0,8196.69,21191.02313579993,8223.071936730517
438,2018-03-15 12:00 AM,8195.99,8425.0,7682.0,8265.05,18387.611387929708,8294.987580373263
439,2018-03-16 12:00 AM,8265.05,8613.06,7914.08,8258.54,16498.624335309763,8284.016773312653
440,2018-03-17 12:00 AM,8258.54,8356.4,7730.23,7860.83,12048.66889140019,7884.548772025464
441,2018-03-18 12:00 AM,7860.83,8324.92,7325.37,8188.24,19547.36114711022,8212.314647366473
442,2018-03-19 12:00 AM,8205.55,8718.74,8114.17,8596.93,19396.088358831203,8618.23361978997
443,2018-03-20 12:00 AM,8596.79,9051.0,8313.01,8904.02,13454.8222604005,8922.580637258234
444,2018-03-21 12:00 AM,8904.02,9188.1,8754.83,8893.79,12100.99713332048,8912.40573134306
445,2018-03-22 12:00 AM,8892.18,9099.59,8503.52,8704.67,12587.633922291308,8724.025505305744
446,2018-03-23 12:00 AM,8708.52,8920.79,8265.0,8920.79,13749.78486097196,8937.804085888756
447,2018-03-24 12:00 AM,8917.99,9020.0,8505.0,8547.0,9731.98236841007,8562.686065751095
448,2018-03-25 12:00 AM,8541.96,8680.0,8368.63,8453.9,9155.912147780171,8469.757642726305
449,2018-03-26 12:00 AM,8451.12,8500.0,7831.15,8149.66,17693.415339303032,8170.312966934007
450,2018-03-27 12:00 AM,8152.26,8211.62,7742.11,7791.7,12385.25028422165,7813.848541055577
451,2018-03-28 12:00 AM,7791.69,8104.98,7723.03,7932.41,8437.644679710644,7953.4297583139705
452,2018-03-29 12:00 AM,7932.41,7968.0,6914.53,7088.38,22138.114132282943,7112.815079799362
453,2018-03-30 12:00 AM,7086.14,7302.35,6550.0,6850.0,29101.44802706583,6877.040409498122
454,2018-03-31 12:00 AM,6839.63,7231.73,6794.26,6928.62,11579.597057181421,6949.879170713693
455,2018-04-01 12:00 AM,6926.5,7045.71,6427.16,6813.52,18046.940873952262,6838.864503050296
456,2018-04-02 12:00 AM,6816.31,7106.5,6759.96,7052.76,13624.160355662141,7081.770044193195
457,2018-04-03 12:00 AM,7052.75,7506.84,7001.28,7416.27,16089.541629032317,7442.673231528019
458,2018-04-04 12:00 AM,7415.53,7430.0,6710.38,6799.95,15779.202466610075,6825.282916967574
459,2018-04-05 12:00 AM,6799.37,6928.7,6578.95,6771.69,11894.535978070477,6797.205510976488
460,2018-04-06 12:00 AM,6771.3,6850.0,6510.0,6618.33,8478.418068969804,6643.043215629303
461,2018-04-07 12:00 AM,6627.7,7069.13,6600.99,6904.9,7683.041652600153,6927.395199049383
462,2018-04-08 12:00 AM,6904.21,7104.52,6894.8,7027.26,4352.69794201998,7047.530760941207
463,2018-04-09 12:00 AM,7027.26,7175.83,6611.49,6780.1,10103.916216149788,6802.208404779812
464,2018-04-10 12:00 AM,6782.39,6900.0,6653.21,6835.67,6480.192764180036,6858.005487509365
465,2018-04-11 12:00 AM,6824.75,6984.92,6809.26,6940.94,5825.410645560036,6962.442319193892
466,2018-04-12 12:00 AM,6940.94,8069.34,6758.45,7923.78,19033.380334400343,7947.859222593249
467,2018-04-13 12:00 AM,7923.78,8239.33,7753.32,7896.92,19605.942750770333,7920.880083372046
468,2018-04-14 12:00 AM,7885.9,8232.14,7835.0,8000.41,8935.530714770512,8019.25058630244
469,2018-04-15 12:00 AM,8003.39,8417.0,8001.23,8354.22,7542.84081564009,8371.243064634356
470,2018-04-16 12:00 AM,8353.43,8424.99,7905.0,8048.15,10866.602957490142,8066.633038293553
471,2018-04-17 12:00 AM,8054.68,8160.85,7806.81,7890.87,9277.151215380289,7909.900032989071
472,2018-04-18 12:00 AM,7890.87,8235.0,7870.35,8172.84,9227.20459808004,8191.966131906107
473,2018-04-19 12:00 AM,8172.83,8297.99,8074.44,8271.31,9436.846327630112,8289.788404841214
474,2018-04-20 12:00 AM,8273.0,8934.0,8216.9,8861.0,16059.622671340068,8876.78943252852
475,2018-04-21 12:00 AM,8865.78,9023.4,8608.0,8920.71,15336.307927430444,8935.349649932288
476,2018-04-22 12:00 AM,8924.93,9036.52,8760.0,8789.96,9346.451759250042,8805.48786206884
477,2018-04-23 12:00 AM,8781.7,9006.39,8771.22,8946.95,10286.117714900072,8963.820250820369
478,2018-04-24 12:00 AM,8942.0,9737.16,8930.0,9648.0,20460.50898304012,9663.815283871218
479,2018-04-25 12:00 AM,9648.36,9755.53,8751.0,8864.99,33035.90404481652,8883.9236375306
480,2018-04-26 12:00 AM,8855.07,9326.79,8647.29,9274.48,20042.969702111077,9287.75074789803
481,2018-04-27 12:00 AM,9277.32,9387.82,8901.09,8921.43,11375.514375470457,8936.81559367966
482,2018-04-28 12:00 AM,8916.54,9442.34,8854.47,9345.11,15558.402301930208,9355.921320006808
483,2018-04-29 12:00 AM,9352.97,9538.75,9180.0,9393.99,10940.718030629956,9402.17386886908
484,2018-04-30 12:00 AM,9396.32,9443.96,9111.0,9242.17,8085.6882945600855,9251.790793669583
485,2018-05-01 12:00 AM,9243.51,9249.99,8815.91,9066.9,12138.263960500215,9081.490881683525
486,2018-05-02 12:00 AM,9066.9,9259.16,8975.23,9222.0,10575.17497792033,9235.081955502113
487,2018-05-03 12:00 AM,9220.0,9799.99,9165.19,9732.43,11670.799578630249,9742.504077241667
488,2018-05-04 12:00 AM,9737.0,9784.73,9527.38,9696.57,7326.052071110266,9706.376818549721
489,2018-05-05 12:00 AM,9689.0,9948.98,9670.68,9823.28,7403.105023520043,9832.187019409701
490,2018-05-06 12:00 AM,9827.04,9918.41,9375.0,9623.54,8155.576856600059,9634.006347724637
491,2018-05-07 12:00 AM,9621.99,9634.5,9175.0,9359.52,13616.348593300034,9373.745286748868
492,2018-05-08 12:00 AM,9356.79,9450.0,9015.0,9167.69,11418.310536510184,9182.711260845957
493,2018-05-09 12:00 AM,9181.52,9368.79,8974.62,9308.49,11368.834325390164,9321.99212285217
494,2018-05-10 12:00 AM,9308.49,9393.0,8987.74,9020.99,11764.977505700224,9035.972985752476
495,2018-05-11 12:00 AM,9007.19,9018.38,8351.0,8411.42,20383.926609919657,8432.50926896312
496,2018-05-12 12:00 AM,8408.79,8652.8,8208.81,8481.6,15464.92940301995,8498.900555326105
497,2018-05-13 12:00 AM,8481.72,8775.9,8335.56,8696.58,9835.224509150185,8710.905641822112
498,2018-05-14 12:00 AM,8696.54,8900.9,8286.57,8674.36,18861.93709627029,8690.457606262245
499,2018-05-15 12:00 AM,8674.53,8865.0,8400.0,8474.99,12391.831986910349,8491.250751697597
500,2018-05-16 12:00 AM,8481.99,8505.33,8100.01,8346.59,12705.123219840618,8363.335406051568
501,2018-05-17 12:00 AM,8337.77,8500.0,7980.0,8067.03,8259.124524420262,8084.37767152972
502,2018-05-18 12:00 AM,8058.16,8275.1,7929.53,8248.87,7181.203883480266,8265.950665271168
503,2018-05-19 12:00 AM,8248.99,8395.0,8141.08,8231.2,3784.075766370003,8245.5607998886
504,2018-05-20 12:00 AM,8225.55,8590.0,8170.71,8518.48,5314.998899790203,8532.063369418622
505,2018-05-21 12:00 AM,8518.64,8589.1,8320.0,8391.76,6126.9710534801925,8406.951204088627
506,2018-05-22 12:00 AM,8403.23,8417.65,7951.41,7984.08,9101.060786930213,8001.78185829186
507,2018-05-23 12:00 AM,7983.98,8032.01,7435.49,7502.89,17635.901293369818,7523.936426593779
508,2018-05-24 12:00 AM,7509.99,7733.99,7267.24,7586.88,11648.365243580249,7607.412381797552
509,2018-05-25 12:00 AM,7579.3,7661.07,7328.13,7471.18,10088.843311210285,7489.3443833058245
510,2018-05-26 12:00 AM,7459.21,7622.87,7276.04,7335.99,4043.5576502300673,7352.870233764422
511,2018-05-27 12:00 AM,7335.99,7412.57,7213.09,7347.39,3144.4511090600563,7363.88893480742
512,2018-05-28 12:00 AM,7348.64,7445.0,7084.99,7112.5,6583.632529590195,7130.187513659275
513,2018-05-29 12:00 AM,7112.2,7537.0,7026.9,7469.45,11049.920992870251,7487.476703207538
514,2018-05-30 12:00 AM,7469.45,7559.0,7273.89,7375.73,8940.454005300273,7393.334914055421
515,2018-05-31 12:00 AM,7375.64,7601.23,7330.22,7492.28,7339.007269310208,7509.033453455277
516,2018-06-01 12:00 AM,7492.28,7620.01,7348.45,7511.6,6762.62757270028,7526.3347462124575
517,2018-06-02 12:00 AM,7511.72,7700.0,7438.92,7642.0,4012.168755210091,7656.070322794677
518,2018-06-03 12:00 AM,7642.0,7790.69,7581.03,7703.67,4729.210083650096,7716.8389934362285
519,2018-06-04 12:00 AM,7712.97,7764.44,7449.68,7488.26,6990.551352700145,7502.602810146943
520,2018-06-05 12:00 AM,7494.99,7685.0,7360.0,7617.98,9968.455089610288,7632.056467280534
521,2018-06-06 12:00 AM,7617.98,7695.46,7482.61,7658.57,7058.055772319978,7672.698880753464
522,2018-06-07 12:00 AM,7658.99,7750.0,7618.99,7689.28,7545.009250660112,7703.36047404143
523,2018-06-08 12:00 AM,7676.41,7697.0,7542.0,7618.11,4676.558327770006,7631.741730608534
524,2018-06-09 12:00 AM,7618.11,7686.45,7468.31,7492.7,2713.7810451100545,7505.816077345173
525,2018-06-10 12:00 AM,7498.0,7498.0,6627.7,6781.17,14392.69540615015,6801.1974232281145
526,2018-06-11 12:00 AM,6781.17,6919.97,6634.86,6880.61,11409.524232180234,6905.381886033632
527,2018-06-12 12:00 AM,6880.76,6880.76,6461.42,6557.67,8827.599499700216,6578.755351445219
528,2018-06-13 12:00 AM,6557.66,6624.45,6120.0,6307.4,19190.504578579894,6330.0308767588485
529,2018-06-14 12:00 AM,6308.49,6708.1,6270.69,6646.1,14185.838211560953,6668.47606761122
530,2018-06-15 12:00 AM,6638.8,6666.66,6370.0,6390.6,7132.2067887101875,6409.234490933737
531,2018-06-16 12:00 AM,6390.6,6557.81,6333.63,6487.92,3553.699726030045,6504.731456488384
532,2018-06-17 12:00 AM,6487.92,6575.35,6429.23,6453.41,2828.756808480027,6467.74567864732
533,2018-06-18 12:00 AM,6451.03,6793.0,6381.25,6707.5,5940.174397500163,6723.703044703983
